Images,Posted-by,air-conditioning,balcony,bathrooms,bedrooms,dishwasher,fridge,furnished,heat_added,hydro_added,lat,laundry_in_building,laundry_in_unit,location,long,move-in-date,parking,pet_limited,pet_yes,postal_code,price,product-link-href,size,smoking_outdoors,smoking_yes,sublocality,title,type,water_added,wifi_cable,wifi_internet,yard
10.0,Kijiji User,0,0,1.0,1.0,0,0,0,0,0,45.5345142,0,0,"Montreal, QC H2S 3B6",-73.6154267,01-Aug-22,0,0,0,H2S 3B6,995.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-petite-italie/1621071088,750,0,0,Rosemont-La Petite-Patrie,3-1/2 Petite Italie,Apartment,0,0,0,0
,Kijiji User,1,0,1.0,1.0,1,0,0,0,0,45.5057842,0,0,"1779a Boudrias Street, Saint-Laurent, QC",-73.6786872,01-Jul-22,0,0,0,H4L 2N2,1000.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-a-louer/1619723087,811,0,0,Saint-Laurent,Appartement à louer,Apartment,0,0,0,0
,Kijiji User,1,1,1.0,3.0,1,1,0,1,1,45.4977115,0,1,"5110 Rue Buchan, Montreal, QC, H4P 0C5",-73.6514844,,0,0,0,H4P 0C5,2520.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/vue-7:-nouvel-appartement-5-1-2-a-louer-pres-de-metro-namur/1534687634,983,0,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,Vue 7: Nouvel appartement 5 1/2 à louer près de Metro Namur,Apartment,1,0,0,1
5.0,ross,0,1,1.0,1.0,0,0,0,0,0,45.5361395,0,0,"H2J 3Z3, Canada",-73.58431240000002,01-Jul-22,0,0,0,H2J 3Z3,995.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-3-1-2-a-louer-plateau-laurier-montreal-juillet-rent/1621138607,620,1,0,Le Plateau-Mont-Royal,APPARTEMENT 3 1/2 A LOUER PLATEAU LAURIER MONTRÉAL JUILLET RENT,Apartment,0,0,0,0
9.0,320 & 360 Boulevard Thompson,0,0,1.0,1.0,0,1,0,1,0,45.5269275,1,0,"360 Boulevard Thompson, Saint-Laurent, QC, H4N 1C3",-73.6711949,,0,0,0,H4N 1C3,1045.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cote-vertu-1-bedroom-lux-apartment-for-rent-320-360-boulevar/1606853702,607,0,0,Saint-Laurent,Cote-Vertu 1 Bedroom LUX Apartment for Rent - 320 & 360 Boulevar,Apartment,1,0,0,0
7.0,Kijiji User,0,1,1.0,3.0,1,0,0,0,0,45.5903238,0,0,"Saint-Leonard, QC H1S 3A7",-73.5718658,01-Aug-22,1,0,0,H1S 3A7,1700.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/st-leonard-magnifique-5-1-2/1620310505,1000,0,0,Saint-Leonard,"ST. LEONARD,  MAGNIFIQUE 5 1/2",Apartment,0,0,0,0
,immo,0,0,1.0,1.0,0,0,0,1,0,45.4993114,0,0,"Rue Bouchette, Montreal, QC H3S 1J2",-73.6398844,01-Jul-22,0,0,0,H3S 1J2,900.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-2-bedroom-apartment-cote-des-neiges/1620481348,600,1,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,1-2 Bedroom apartment Cote des neiges,Apartment,1,0,0,0
4.0,ikrame,0,1,1.0,3.0,0,0,0,0,0,45.5734053,0,0,"Montréal, QC H2B 1C2",-73.6411574,01-Jul-22,0,0,0,H2B 1C2,1400.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-51-2-sur-la-rue-sauve-ahunstic/1620264651,2200,0,0,Ahuntsic-Cartierville,GRAND 51/2 SUR LA RUE SAUVÉ (AHUNSTIC),Apartment,0,0,0,0
,Sophie Dupuis,0,0,1.0,0.0,0,1,0,0,0,45.5407392,0,1,"Montréal, QC H1W 2M5",-73.5534124,10-Jun-22,0,0,0,H1W 2M5,665.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-2-et-demi-metro-joliette/1620735533,300,0,1,Mercier-Hochelaga-Maisonneuve,Logement 2 et demi métro Joliette,Apartment,0,0,0,0
7.0,1 de la Cote-Saint-Catherine,0,0,1.0,0.0,0,1,0,0,0,45.5159619,0,0,"1 Cote-Sainte-Catherine, Montreal, QC, H2V 2S6",-73.5903671,01-Sep-22,0,0,0,H2V 1Z8,1050.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/newly-renovated-studio-id-930/1620225786,314,0,0,Le Plateau-Mont-Royal,Newly renovated studio - ID 930,Apartment,1,0,0,0
11.0,Le Colisée,1,0,1.0,2.0,0,0,0,1,1,45.5097973,0,0,"235 rue Sherbrooke Ouest, Montreal, QC, H2X 1X7",-73.57098189999999,01-Jul-22,0,0,0,H2X 1X7,2099.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/le-colisee:-apartment-for-rent-in-downtown-montreal/1601963140,689,0,0,Le Plateau-Mont-Royal,Le Colisée: Apartment for rent in Downtown Montreal,Apartment,1,0,0,0
4.0,3460 Rue Durocher,0,1,1.0,1.0,1,1,0,1,0,45.5076131,1,0,"3460 Rue Durocher, Montreal, QC, H2X 2E3",-73.5740823,01-Oct-22,0,0,0,H2X 2E3,1345.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-1-bdrm-beside-mcgill-1345-october-id-2038/1617373050,500,0,0,Le Plateau-Mont-Royal,Renovated 1 Bdrm Beside McGill $1345 - October - ID 2038,Apartment,1,0,0,0
,Feriel,1,1,1.0,2.0,1,1,0,1,0,45.5134676,1,0,"Mont-Royal, Montréal, QC H3R 1Y9",-73.64359209999999,30-Jun-22,1,0,0,H3R 1Y9,1500.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cession-de-bail-4-1-2-subletting-vmr-tmr-925-boul-laird/1621220666,1000,0,0,,Cession de Bail 4 1/2 - Subletting (VMR/TMR) - 925 Boul Laird,Apartment,1,0,0,0
7.0,Anthony D'Anello,0,1,1.0,1.0,0,0,1,0,0,45.5519101,0,1,"Avenue Bourbonnière, Montreal, QC",-73.5553705,01-Jul-22,0,0,0,,1000.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/superbe-bachelor-renove-avec-terrasse-privee-a-rosemont/1621183783,700,1,0,,Superbe bachelor rénové avec terrasse privée a Rosemont!,Apartment,0,0,0,0
,4870 Queen Mary Road,0,0,1.0,2.0,0,1,0,0,0,45.4874787,1,0,"4870 Queen Mary Road, Montreal, QC, H3W 1W9",-73.6255812,01-Jul-22,0,0,0,H3W 1W9,1285.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/spacious-4-5-for-rent-in-snowdon-near-hec-udem-id-2141/1620706376,1000,0,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,"spacious 4.5 for rent in Snowdon, near HEC, Udem - ID 2141",Apartment,1,0,0,0
,Kijiji User,0,1,1.0,2.0,0,1,0,1,1,45.4543221,1,0,"670 de Gaspé, Verdun, QC, H3E 1H8",-73.5495315,01-Sep-22,0,0,0,H3E 1H8,1369.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-5-a-louer-iles-des-soeurs-nuns-island-670-de-gaspe/1616615741,800,0,1,Verdun,4.5 à louer Iles des Soeurs/Nun's Island - 670 de Gaspé,Apartment,1,0,0,0
7.0,Gestion Immobilière Vizus Inc.,0,1,1.0,1.0,0,1,1,0,0,45.5054699,1,0,"3090 Avenue Linton, Montréal, QC",-73.626435,01-Jul-22,1,0,0,H3S 1S3,895.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1er-juillet-3-1-2-rez-de-jardin-udem-hec-sainte-justine/1614475099,700,0,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,1er juillet - 3 1/2 Rez-de-jardin UdeM-HEC-Sainte Justine,Apartment,1,0,0,0
,Kijiji User,0,1,1.0,2.0,0,0,0,0,0,45.4606836,0,0,"Verdun, QC H4G 2R3",-73.56423389999999,03-Jun-22,0,0,0,H4G 2R3,1000.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/recherche-un-4-1-2-a-verdun/1619832519,600,0,0,Verdun,Wanted: Recherche un 4 1/2 à Verdun,Apartment,0,0,0,1
7.0,Kijiji User,0,1,1.0,2.0,0,1,0,1,0,45.4820636,0,1,"5003 Earnscliffe Avenue, Montreal, QC",-73.6299441,01-Jul-22,0,0,0,H3X 2P4,1595.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-br-4-1-2-renovated-with-washer-dryer-for-july-1st-cdn-ndg/1620319260,1000,0,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,2 BR -4 1/2 renovated  with washer /dryer for July 1st CDN-NDG,Apartment,1,0,1,0
7.0,Karl,0,0,1.0,2.0,0,0,0,0,0,45.5507004,0,0,"Montreal, QC H2E 2M5",-73.6071608,01-Jul-22,0,0,0,H2E 2M5,1300.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-4-1-2-a-louer-1-juillet-villeray/1619696373,850,1,0,Villeray—Saint-Michel—Parc-Extension,"appartement 4 1/2 à louer 1 juillet, villeray",Apartment,0,0,1,0
7.0,Concierge à louer,0,0,1.0,2.0,0,1,0,0,0,45.5529652,0,1,"H2E 2C5, Canada",-73.62153839999999,01-Jul-22,1,0,0,H2E 2C5,1195.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-villeray-1195/1620817562,2000,1,0,Villeray—Saint-Michel—Parc-Extension,"4 1/2 Villeray, 1195$",Apartment,0,0,0,0
2.0,Dion,0,1,1.0,1.0,0,0,0,0,0,45.6047391,1,0,"Montréal-Nord, QC H1G 4J6",-73.6183429,01-Jul-22,0,0,0,H1G 4J6,630.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-apartment-for-rent-in-montreal-nord/1620694492,375,0,0,Montréal-Nord,3 1/2 Apartment for rent in Montreal Nord,Apartment,1,0,0,0
16.0,Kijiji User,1,1,1.0,1.0,1,1,0,0,0,45.44412,1,1,"271 Avenue de l'Académie, Dorval, QC",-73.7245549,30-Jun-22,1,0,0,H9S 1A7,1400.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/luxury-condo-1-bedroom-3-1-2-dorval-for-rent/1618999767,700,0,1,,Luxury condo 1 bedroom 3 1/2  Dorval for rent,Condo,0,0,0,0
7.0,Kijiji User,0,0,1.0,1.0,0,1,0,1,1,45.5173706,1,0,"1713 Rue Saint-Hubert, Montreal, QC",-73.562839,01-Jun-22,0,0,0,H2L 3Z1,850.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/special-offer:downtown-3-utilities-included-for-only-850-m/1620959545,480,1,0,Ville-Marie,Special Offer:Downtown 3½ utilities included for only $850/m,Apartment,1,0,0,0
,Bryan,1,1,1.0,2.0,1,1,1,0,0,45.4837767,0,1,"Atwater Avenue, Montreal, QC",-73.5796093,01-Jul-22,0,0,0,,1600.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-bedroom-atwater-street-condo-wi-fi-and-furniture-included/1620906546,1000,1,0,,"2-Bedroom Atwater street condo, wi-fi and furniture included",Condo,1,0,1,0
3.0,Kijiji User,0,1,1.0,2.0,0,0,0,0,0,45.53444349999999,0,1,"1959 Rue Alice Nolin, Montréal, QC H4N 3G3, Canada",-73.66719220000002,09-Jun-22,0,0,0,H4N 3G3,1600.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-unit-for-rent-ahuntsic-marche-adonis/1620677501,675,1,0,Ahuntsic-Cartierville,Renovated Unit for Rent- Ahuntsic (marche Adonis),Duplex/Triplex,1,0,0,0
7.0,Kijiji User,1,1,1.0,1.5,1,1,0,0,0,45.5342619,0,1,"Montreal, QC H2J 1M8",-73.5808102,01-Jul-22,0,0,0,H2J 1M8,1600.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-in-the-plateau/1621078350,700,1,0,Le Plateau-Mont-Royal,4 1/2 in the Plateau,Apartment,1,0,0,0
5.0,Kijiji User,0,1,1.0,2.0,1,1,0,0,0,45.5112964,0,1,"Montréal, QC H2Y 1A9",-73.5533006,01-Jun-22,0,0,0,H2Y 1A9,1535.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/joli-loft-de-caractere/1619685119,885,0,0,Ville-Marie,Joli loft de caractère,Apartment,1,0,0,0
4.0,Nurik,1,1,1.0,2.0,0,1,0,0,0,45.5572227,0,1,"2350 Av. Aird, Montréal, QC H1V 2W6, Canada",-73.5433086,15-Jul-22,0,0,0,H1V 2W6,1600.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-4-a-hochelaga-maisonneuve/1620393139,775,0,0,Mercier-Hochelaga-Maisonneuve,Condo 4 ½ à Hochelaga-Maisonneuve,Condo,1,0,0,0
5.0,Kijiji User,0,1,1.0,2.5,0,0,0,0,0,45.4759295,0,1,"6116 Côte Saint Luc Road, Montréal, Montreal, QC",-73.64055239999999,09-Jun-22,0,0,0,H3X 2G9,1450.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/a-louer-appartement/1620495551,1000,0,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,a louer appartement,Apartment,0,0,0,0
24.0,Kijiji User,1,1,2.0,5.0,1,1,1,0,0,45.4538844,0,1,"Rue Beaulieu, Montreal, QC",-73.5952682,01-Aug-22,1,0,0,H4E,2850.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/gorgeous-sunny-apartment-8-1-2-furniture-appliances-wifi/1619993524,2300,0,0,Le Sud-Ouest,Gorgeous Sunny apartment 8 1/2. Furniture+Appliances+WIFi,Apartment,1,1,1,1
4.0,Kijiji User,0,0,1.0,3.0,0,0,0,0,0,45.6059127,0,0,"H1L 2H1, Canada",-73.51939689999999,01-Jul-22,0,0,0,H1L 2H1,1600.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-grand-5-1-2-a-louer-dans-tetreauville/1620732665,7777,0,0,Mercier-Hochelaga-Maisonneuve,Beau grand 5 1/2 à louer dans Tetreauville,Duplex/Triplex,0,0,0,0
8.0,FARO,0,1,1.0,0.0,0,1,0,1,1,45.5224178,1,0,"1825 Ste Rose Street, Montreal, QC, H2K 4M1",-73.55125869999999,,0,0,0,H2K 4M1,920.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-for-rent-at-faro-1825-ste-rose-street/1617903459,385,0,0,Ville-Marie,Studio For Rent at FARO - 1825 Ste Rose Street,Apartment,1,0,0,0
7.0,Samuel,1,1,1.0,1.0,0,0,1,1,1,45.5658179,0,1,"Montréal, QC H2A 2J5",-73.5936505,30-Jun-22,0,0,0,H2A 2J5,1495.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/bright-penthouse-ideal-for-couple-in-villeray-st-michel/1619766097,680,1,0,Villeray—Saint-Michel—Parc-Extension,"Bright penthouse, ideal for couple in Villeray/St-Michel",Condo,1,1,1,0
,Kijiji User,1,1,1.0,2.5,1,0,0,0,0,45.5235919,0,1,"Montreal, QC H2T 2G4",-73.58437599999999,01-Jul-22,0,0,0,H2T 2G4,2250.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/haut-de-triplex-en-cours-de-renovation-a-voir-drolet-gilford/1618822920,850,1,0,Le Plateau-Mont-Royal,"Haut de triplex en cours de rénovation, à voir!  Drolet/Gilford",Apartment,0,0,0,0
7.0,Josue,1,1,4.5,2.0,1,1,0,1,0,45.5442571,0,1,"H2N 1M5, Canada",-73.6462301,01-Jun-22,1,0,0,H2N 1M5,1500.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-4-1-2/1619887339,600,1,0,Ahuntsic-Cartierville,Appartement 4 1/2,Apartment,1,0,1,0
7.0,JF,0,1,1.0,3.0,0,0,0,0,0,45.4787031,1,1,"H3K 2R2, Canada",-73.5552718,20-Jun-22,0,0,0,H3K 2R2,1550.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/pointe-saint-charles-ground-floor-with-yards-rdc-avec-cours/1620813598,900,0,0,Southwest,Pointe Saint-Charles ground floor with yards / RDC avec cours,Apartment,1,0,0,1
7.0,Kijiji User,1,1,2.0,2.0,1,1,1,0,0,45.4987034,0,1,"Boulevard Thimens, Saint-Laurent, QC",-73.7110842,01-Jul-22,1,0,0,,1950.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-bedrooms-2-bathrooms-condo/1620588165,1100,0,1,Saint-Laurent,2 bedrooms 2 bathrooms Condo,Condo,1,0,0,0
,Kijiji User,1,1,1.0,2.0,1,0,0,0,0,45.5370745,0,1,"Montréal, QC H2K 0A8",-73.5496021,15-Jul-22,1,0,0,H2K 0A8,1500.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cession-de-bail-condo-1-cc-animaux-acceptes-stationnement/1621239987,750,1,0,Ville-Marie,"Cession de bail - condo 1 cc animaux acceptés, stationnement",Condo,1,0,0,0
6.0,Kijiji User,0,1,1.0,3.0,1,0,0,0,0,45.55434,0,1,"Montréal, QC H2C 2H2",-73.6525575,02-Jun-22,0,0,0,H2C 2H2,1650.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/tres-grand-5-1-2-rue-st-hubert-ahuntsic-metro-sauve/1619721044,1200,0,0,Ahuntsic-Cartierville,"tres grand 5-1/2 Rue st-hubert, Ahuntsic, metro sauve",Apartment,0,0,0,1
,Innova 2,1,1,1.0,2.0,1,1,0,0,0,45.5656282,0,1,"9675 Avenue Papineau, Montréal, Québec H2B 3C8",-73.6459328,01-Jul-22,0,0,0,H2B 3C8,1780.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condos-locatifs-a-ahuntsic/1617397592,955,0,1,Ahuntsic-Cartierville,Condos Locatifs à Ahuntsic,Apartment,0,0,0,0
14.0,VELA IV **,1,1,2.0,2.0,1,1,0,0,0,45.3962504,0,1,"1500 rue Émile-Bouchard, Vaudreuil-Dorion, QC, J7V 0B8",-74.0520002,01-Mar-23,0,0,0,J7V,1660.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-new-rental-condos-in-vaudreuil/1619352125,1020,0,0,,4 ½ - NEW rental condos in VAUDREUIL,Condo,0,0,0,1
5.0,Benoit,0,1,1.0,1.5,1,1,1,0,0,45.5479351,0,1,"Montréal, QC H1Y 2N3",-73.5729578,01-Jul-22,0,0,0,H1Y 2N3,1250.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-et-demi-a-louer/1619880462,800,1,0,Rosemont—La Petite-Patrie,3 et demi à louer,Apartment,1,0,0,0
6.0,590 Outremont,1,0,1.0,1.0,1,1,0,0,0,45.5189694,1,1,"590 Outremont 590 Avenue Outremont, Montreal, QC, H2V 1W2",-73.6092378,01-Jul-22,0,0,0,H2V 3M6,1400.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/newly-renovated-junior-3-5-id-1017/1618393116,330,0,0,Outremont,Newly Renovated Junior 3.5 - ID 1017,Apartment,0,0,0,0
7.0,Kijiji User,1,1,1.0,2.0,1,1,1,0,0,45.4962955,0,1,"400 Rue de l'Inspecteur, Montreal, QC",-73.5609175,31-May-22,1,0,0,H3C 4A8,2300.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/griffintown-2-chambres-garage-unite-de-coin-vue-centre-ville/1618823962,800,0,0,Le Sud-Ouest,Griffintown 2 chambres + Garage + Unité de coin vue centre ville,Condo,0,0,0,1
5.0,michel,0,1,1.0,2.0,1,1,0,0,0,45.46773049999999,0,1,"Côte Saint-Luc, QC H4W 1Y7",-73.6650956,01-Jul-22,1,0,0,H4W 1Y7,1220.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lovely-bright-4-1-2-best-location-of-lasalle-2-min-waterfront/1620034706,850,0,0,,Lovely bright 4 1/2 best location of Lasalle. 2 min waterfront,Apartment,0,0,0,1
6.0,Kijiji User,1,1,1.0,1.0,1,1,1,1,0,45.4672323,1,1,"6666 Fielding Avenue, Montreal, QC",-73.6431204,17-Jul-22,0,0,0,H4V 1N6,1250.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/ndg-3-1-2condo-for-rent/1619390081,550,0,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,NDG 3&1/2Condo for rent,Condo,1,1,0,0
,herman,0,0,1.0,4.0,0,0,0,0,0,45.5257438,0,0,"Avenue Wiseman, Montreal, QC",-73.6250006,01-Jul-22,0,0,0,,1250.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-renovated-apt-beau-apt-renove/1619491397,1150,0,0,,Beautiful Renovated Apt / Beau Apt Renove,Apartment,0,0,0,0
7.0,Anthony,1,1,1.0,3.0,0,0,0,0,0,45.5813186,0,1,"Montréal, QC H1T 2J7",-73.5662669,01-Jul-22,0,0,0,H1T 2J7,1550.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-rosemont-montreal-renove-3cac-ferme-face-parc-un-paradis/1621172031,1250,1,0,,"5 1/2 ROSEMONT/MONTRÉAL,RÉNOVÉ,3CAC FERMÉ,face parc un “paradis",Apartment,0,0,0,0
7.0,Tk,1,1,1.0,1.0,1,1,1,0,0,45.4968958,0,1,"Bishop Street, Montreal, QC",-73.5769921,01-Jun-22,0,0,0,H3G,1500.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-condo-near-concordia-university-for-rent/1619500823,549,1,0,Ville-Marie,beautiful condo near Concordia  University for rent,Condo,1,0,1,0
2.0,Kijiji User,0,0,1.0,1.0,0,1,0,0,0,45.4769843,0,0,"Montréal, QC H4C 1G1",-73.589236,01-Jul-22,0,0,0,H4C 1G1,975.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-3-a-louer-a-st-henri/1621160231,450,1,0,Southwest,Wanted: Logement 3 ½ à louer à St-Henri,Apartment,0,0,0,1
7.0,jacque,0,1,1.0,2.0,1,1,0,0,0,45.4937799,1,0,"H3V 1C2, Canada",-73.61145189999999,01-Jul-22,0,0,0,H3V 1C2,1425.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-beds-1-bath-apartment/1619373793,800,1,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,2 Beds 1 Bath Apartment,Apartment,1,0,0,0
5.0,Antony,0,0,1.0,0.0,0,0,1,1,1,45.5501684,1,0,"2025 Jean Talon Street Est, Montréal, QC",-73.6054018,01-Jul-22,0,0,0,H2E 1V2,775.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-tout-inclus-au-metro-fabre/1621207520,255,0,0,Villeray—Saint-Michel—Parc-Extension,Studio tout inclus au métro Fabre,Apartment,1,0,0,0
3.0,shavy,0,1,1.5,3.5,0,0,0,0,0,45.5524508,0,0,"Avenue d'Orléans, Montreal, QC",-73.5547768,01-Jul-22,1,0,0,,1395.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/very-nice-5-1-2-condo-for-rent-in-hochelaga-maisonneuve/1620392808,1300,1,0,,Very nice 5 1/2 condo for rent in Hochelaga-maisonneuve,Apartment,1,0,0,0
7.0,Nicolas,0,1,1.0,2.0,1,0,0,0,0,45.549989,0,0,"Montréal, QC H2M 1Y5",-73.6388875,18-Jun-22,0,0,0,H2M 1Y5,1270.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-rdch-ahuntsic-6-min-a-pied-du-metro-cremazie/1620829357,680,0,0,Ahuntsic-Cartierville,"4 1/2, RdCh, ahuntsic, 6 min à pied du metro crémazie",Apartment,1,0,0,0
2.0,4350 Hotel de Ville,1,0,1.0,1.0,1,1,0,0,0,45.5208613,0,1,"Marie Anne Lofts 4350 Hotel de Ville, Montreal, QC, H2W 2H5",-73.5826579,01-Jul-22,0,0,0,H2W 2H5,1900.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bedroom-in-heart-of-plateau-id-2110/1620225802,743,0,0,Le Plateau-Mont-Royal,1 bedroom in heart of Plateau - ID 2110,Apartment,0,0,0,0
7.0,Ata,1,1,1.0,2.0,1,1,0,0,0,45.43291079999999,0,1,"9445 Rue Clément, LaSalle, QC H8R 1T4, Canada",-73.6441404,01-Jul-22,1,0,0,H8R 1T4,1350.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-2-beds-1-bath-heated-garage-a-c/1620324174,860,0,0,LaSalle,4 1/2- 2 Beds 1 Bath - Heated Garage- A/C,Apartment,1,0,0,0
7.0,Kijiji User,0,1,1.0,2.0,0,1,0,1,0,45.4736848,1,0,"2025-2125, Montreal, QC, H4A 3J2",-73.6068609,,0,0,0,H4A 3J2,1295.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-2-chambres-dispo-juillet-ndg-vendome/1616403329,770,0,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,Logement 2 chambres dispo JUILLET - NDG - VENDOME,Apartment,0,0,0,1
7.0,Kijiji User,1,1,1.0,1.0,0,1,1,0,0,45.5279076,0,1,"5280 Rue Saint-Denis, Montréal, QC",-73.59210569999999,01-Jul-22,0,0,0,H2J 2M3,1499.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/plateau-splendide-et-lumineux-3-5-meuble/1620608367,650,0,0,Le Plateau-Mont-Royal,"Plateau - Splendide et lumineux 3,5 meublé",Apartment,0,0,1,0
7.0,claude lapomarede,0,0,1.0,1.0,0,0,0,1,0,45.6041263,0,1,"Montréal-Nord, QC H1G 5L1",-73.63170579999999,15-Jun-22,0,0,0,H1G 5L1,925.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-louer-location-montreal-nord/1620625460,800,0,0,Montréal-Nord,3 1/2 à louer /Location Montreal-Nord,Apartment,0,0,0,0
7.0,Kijiji User,0,0,1.0,2.5,1,1,1,0,0,45.4973649,1,0,"Avenue Gatineau, Montreal, QC",-73.6222866,01-Jul-22,0,0,0,,1400.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-apartment-in-cote-des-neiges-montreal/1620406518,10101,1,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,"4 1/2 Apartment in Côte-Des-Neiges, Montreal",Apartment,0,0,0,1
,Maroun Dib,1,0,1.0,0.0,0,1,1,1,1,45.4955153,1,0,"Montréal, QC H3H 1H1",-73.58061719999999,01-Jul-22,0,0,0,H3H 1H1,1200.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/furnished-studio-downtown-montreal/1620179374,200,1,0,Ville-Marie,Furnished Studio downtown Montreal,Apartment,1,1,1,0
7.0,Pascal,0,1,1.0,1.0,0,0,0,0,0,45.5453292,0,0,"Rue Aylwin, Montreal, QC",-73.5487658,01-Jul-22,0,0,0,H1W,1140.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/ancien-4-1-2-entierement-renove-et-transforme-en-3-1-2/1619164197,900,0,0,,Ancien 4 1/2 entièrement rénové et transformé en 3 1/2,Apartment,0,0,0,0
2.0,Kijiji User,0,1,1.0,1.0,0,0,0,0,0,45.6307375,0,0,"Av. de Montréal E, Montréal-Est, QC H1B, Canada",-73.5146463,30-Jun-22,0,0,0,H1B,975.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2rosemont/1619695976,1,0,0,,3 1/2Rosemont,Apartment,0,0,0,0
